Parcel Number,Ownership Duration,Calculated Acres,County,City,State,Zip Code,Zoning Code,Zoning Type,Land Use,Deeded Acres,Owner Corporate Indicator,Land Square Footage,Census Tract,Mobile Home Indicator,Property Indicator,Out of State Owner,Total Value Calculated,Total Value Per Acre,Assessed Total Value,Market Total Value,Appraised Total Value,Land Value Calculated,Total Land Value Per Acre,Assessed Land Value,Market Land Value,Appraised Land Value,Improvement Value Calculated,Assessed Improvement Value,Market Improvement Value,Appraised Improvement Value,Assessed Improvement Value Ratio,Tax Amount,Tax Year,Assessed Year,Tax Code Area,Document Type,Sale Price,Sale Price Per Acre,1st Mortgage Amount,Mortgage Assumption Amount,2nd Mortgage Amount,Front Footage,Depth Footage,Universal Building Square Feet,Building Square Feet,Living Square Feet,Ground Floor Square Feet,Gross Square Feet,Adjusted Gross Square Feet,Basement Square Feet,Garage/Parking Square Feet,Year Built
02122101,15.0,10.5680515,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,MOBILE HOME,10.835, ,471973,63051004,Y,SINGLE FAMILY RESIDENCE,No,400600,37906.70399417,400600,400600,0,249900,23646.74320555,249900,249900,0,150700,150700,150700,0,,2670.03,2023,2023,12,WARRANTY DEED,0,0.0,0,0,0,0,0,1904,1904,1904,1904,0,0,0,0,2015
02528102,15.0,14.7701799,Mecklenburg,HUNTERSVILLE,NC,28078,R3,Residential,AGRICULTURAL (NEC),14.7729,Yes,643508,61132003, ,AGRICULTURAL,No,1770975,119902.06019356,1770975,1770975,0,1770975,119902.06019356,1770975,1770975,0,0,0,0,0,,0.0,0,2023,12,WARRANTY DEED,840000,56871.34519832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00905110,0.0,14.68698705,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),14.916,Yes,649741,62101022, ,AGRICULTURAL,Yes,125457,8542.05151402,125457,125457,0,125457,8542.05151402,125457,125457,0,0,0,0,0,,58.3,2023,2023,4,SPECIAL WARRANTY DEED,8639500,588241.82034785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00753116,15.0,36.16424625,Mecklenburg,CORNELIUS,NC,28031,RP,Residential,SFR,36.18, ,1576001,64091063, ,SINGLE FAMILY RESIDENCE,No,2976600,82307.81251233,2976600,2976600,0,2976600,82307.81251233,2976600,2976600,0,0,0,0,0,,23535.97,2023,2023,27,WARRANTY DEED,640000,17697.03689038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00310101,15.0,41.02335023,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,41.8, ,1820808,64041008, ,SINGLE FAMILY RESIDENCE,No,1380000,33639.37836253,1380000,1380000,0,1380000,33639.37836253,1380000,1380000,0,0,0,0,0,,9120.42,2023,2023,23,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00720107,15.0,11.72994782,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,11.3, ,492228,64043065, ,SINGLE FAMILY RESIDENCE,No,1061800,90520.43676234,1061800,1061800,0,1036900,88397.66517129,1036900,1036900,0,24900,24900,24900,0,,7017.44,2023,2023,23,WARRANTY DEED,46500,3964.21200739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00535295,15.0,13.56879713,Mecklenburg,CORNELIUS,NC,28031,NR,Residential,SFR,13.477,Yes,587058,64071001, ,SINGLE FAMILY RESIDENCE,No,1317800,97119.88373072,1317800,1317800,0,1317800,97119.88373072,1317800,1317800,0,0,0,0,0,,0.0,0,2023,2,SPECIAL WARRANTY DEED,1499000,110474.05198995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00183107A,15.0,10.37354698,Mecklenburg,CORNELIUS,NC,28031,GR,Residential,SFR,1.143, ,49789,62171000, ,SINGLE FAMILY RESIDENCE,No,2871100,276771.2919766,2871100,2871100,0,2437500,234972.66698929,2437500,2437500,0,433600,433600,433600,0,,18597.54,2023,2023,2,WARRANTY DEED,3400000,327756.74574916,0,0,0,0,0,4196,6414,4196,2296,0,0,2704,552,1974
01934110,12.0,42.54180792,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,42.199,Yes,1838188,63072003, ,SINGLE FAMILY RESIDENCE,No,1392300,32727.80514312,1392300,1392300,0,1392300,32727.80514312,1392300,1392300,0,0,0,0,0,,0.0,0,2023,12,WARRANTY DEED,600000,14103.77295545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01542104,8.0,26.95976958,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,27.37,Yes,1192237,62141000, ,SINGLE FAMILY RESIDENCE,No,766000,28412.70574567,766000,766000,0,766000,28412.70574567,766000,766000,0,0,0,0,0,,4972.11,2023,2023,4,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01123119,1.0,52.16478106,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,RURAL HOMESITE,54.0,Yes,2352240,63111007, ,SINGLE FAMILY RESIDENCE,No,2792540,53533.05321058,2792540,2792540,0,2639840,50605.79085256,2639840,2639840,0,152700,152700,152700,0,,2014.81,2023,2023,4,SPECIAL WARRANTY DEED,8200000,157194.18032571,16003538,0,0,0,0,1486,2094,1486,1486,0,0,0,200,1921
01540105,15.0,19.54303433,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,20.024,Yes,872245,62231010, ,SINGLE FAMILY RESIDENCE,No,819900,41953.56698534,819900,819900,0,819900,41953.56698534,819900,819900,0,0,0,0,0,,5321.97,2023,2023,4,SPECIAL WARRANTY DEED,515000,26352.10025302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00717112,15.0,25.09444343,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RURAL HOMESITE,25.11, ,1093792,64043012, ,SINGLE FAMILY RESIDENCE,No,3309076,131864.88912249,3309076,3309076,0,2329676,92836.32876105,2329676,2329676,0,979400,979400,979400,0,,8331.43,2023,2023,23,WARRANTY DEED,3200000,127518.26950845,2000000,0,0,0,0,4899,6138,4899,2642,0,0,0,664,2002
13946276,15.0,40.95914164,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,40.8,Yes,1777248,57151030, ,SINGLE FAMILY RESIDENCE,No,269300,6574.84481422,269300,269300,0,269300,6574.84481422,269300,269300,0,0,0,0,0,,1879.99,2023,2023,17, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19706112,15.0,69.62331456,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,69.023,Yes,3006642,57142018, ,SINGLE FAMILY RESIDENCE,No,2462500,35368.89927794,2462500,2462500,0,2462500,35368.89927794,2462500,2462500,0,0,0,0,0,,17190.72,2023,2023,17,WARRANTY DEED,3316500,47634.90536255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19721110,14.0,58.38970183,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,59.12, ,2575267,57142005, ,SINGLE FAMILY RESIDENCE,No,2544484,43577.61591836,2544484,2544484,0,2433684,41680.02102535,2433684,2433684,0,110800,110800,110800,0,,1803.22,2023,2023,17,DEED (REG),0,0.0,0,0,0,0,0,1400,1640,1400,1400,0,0,0,0,1900
01107316,15.0,11.96685901,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,11.96,Yes,520978,63081000, ,SINGLE FAMILY RESIDENCE,No,865400,72316.38637656,865400,865400,0,865400,72316.38637656,865400,865400,0,0,0,0,0,,0.0,0,2023,12,WARRANTY DEED,396000,33091.39011454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01128109,15.0,26.99809112,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,RESIDENTIAL (NEC),27.04, ,1177862,63101000, ,SINGLE FAMILY RESIDENCE,No,1838595,68100.9257883,1838595,1838595,0,1406195,52084.97865973,1406195,1406195,0,432400,432400,432400,0,,3929.86,2023,2023,12, ,0,0.0,0,0,0,0,0,1320,4400,1320,1116,0,0,0,0,2008
01132105,15.0,13.71944504,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,14.1, ,614196,63101009, ,SINGLE FAMILY RESIDENCE,No,2895300,211036.23304583,2895300,2895300,0,1002100,73042.3131058,1002100,1002100,0,1893200,1893200,1893200,0,,0.0,0,2023,4,WARRANTY DEED,600000,43733.54741391,300000,0,0,0,0,8732,11806,8732,4567,0,0,0,2016,2015
13523104,15.0,13.59945711,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,14.33,Yes,624215,57201006, ,SINGLE FAMILY RESIDENCE,No,962800,70796.94372421,962800,962800,0,614700,45200.33372172,614700,614700,0,348100,348100,348100,0,,6765.81,2023,2023,17,WARRANTY DEED,1000000,73532.34703387,0,0,0,0,0,2562,3174,2562,2562,0,0,0,616,1972
02924103B,10.0,130.34098988,Mecklenburg,CHARLOTTE,NC,28269,R3,Residential,RURAL HOMESITE,2.0,Yes,87120,55151000, ,SINGLE FAMILY RESIDENCE,No,493800,3788.52424292,493800,493800,0,202500,1553.61717131,202500,202500,0,291300,291300,291300,0,,4039.45,2023,2023,8, ,0,0.0,0,0,0,0,0,1289,1522,1289,1289,0,0,0,0,1921
00755112,15.0,25.00222267,Mecklenburg,CORNELIUS,NC,28031,RP,Residential,FOREST,25.0, ,1089000,64091073, ,AGRICULTURAL,No,2005475,80211.86861669,2005475,2005475,0,1507275,60285.64019458,1507275,1507275,0,498200,498200,498200,0,,4134.83,2023,2023,27,WARRANTY DEED,0,0.0,0,0,0,0,0,6668,6668,2920,2920,0,0,2920,828,1987
02114560,15.0,15.86548535,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,15.862,Yes,690949,63051036, ,SINGLE FAMILY RESIDENCE,Yes,31000,1953.92698757,31000,31000,0,31000,1953.92698757,31000,31000,0,0,0,0,0,,201.22,2023,2023,4, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00726102,0.0,18.88554524,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RESIDENTIAL (NEC),19.06, ,830254,64043064, ,SINGLE FAMILY RESIDENCE,No,2103754,111394.93055342,2103754,2103754,0,1755054,92931.07390289,1755054,1755054,0,348700,348700,348700,0,,3768.07,2023,2023,23,WARRANTY DEED,1135000,60098.8738123,0,0,0,0,0,2800,3040,2800,912,0,0,1552,0,1980
10102110,15.0,11.55721357,Mecklenburg,CHARLOTTE,NC,28215,R17MF,Residential,NURSING HOME,11.4555,Yes,499002,16031005, ,HOSPITAL,No,3343700,289317.14214728,3343700,3343700,0,2006400,173605.85997676,2006400,2006400,0,1337300,1337300,1337300,0,,278.28,2023,2023,8, ,0,0.0,0,0,0,0,0,3822,3822,2952,2952,0,0,0,520,2000
04903208,12.0,19.14745873,Mecklenburg,CHARLOTTE,NC,28213,R6CD,Residential,FOREST,19.315, ,841361,15052025, ,AGRICULTURAL,No,1738350,90787.50471477,1738350,1738350,0,1738350,90787.50471477,1738350,1738350,0,0,0,0,0,,58.08,2023,2023,8,WARRANTY DEED,270000,14101.08797019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19722104,15.0,37.46272516,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,38.0, ,1655280,57143010, ,SINGLE FAMILY RESIDENCE,No,2045450,54599.60510633,2045450,2045450,0,1620550,43257.66459951,1620550,1620550,0,424900,424900,424900,0,,3960.09,2023,2023,16,DEED (REG),0,0.0,0,0,0,0,0,1927,4564,1927,1927,0,0,1377,1000,1956
02110102,15.0,29.13106186,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,28.236,Yes,1229960,55172009, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,4,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00938102,15.0,59.28341364,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,59.13,Yes,2575703,62102003, ,SINGLE FAMILY RESIDENCE,No,861300,14528.51560081,861300,861300,0,861300,14528.51560081,861300,861300,0,0,0,0,0,,5590.7,2023,2023,4, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01701108,4.0,20.19435547,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,20.198,Yes,879825,62241096, ,SINGLE FAMILY RESIDENCE,No,1508600,74704.04302171,1508600,1508600,0,998900,49464.31696566,998900,998900,0,509700,509700,509700,0,,10189.33,2023,2023,4,WARRANTY DEED,815000,40357.81192012,315000,0,0,0,0,2450,4300,2450,1410,0,0,0,1320,1995
01313109,2.0,11.60254748,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,11.95,Yes,520542,62201002, ,SINGLE FAMILY RESIDENCE,No,507200,43714.5377757,507200,507200,0,507200,43714.5377757,507200,507200,0,0,0,0,0,,0.0,0,2023,4,WARRANTY DEED,700000,60331.57816046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02112101,15.0,13.42083219,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,13.34, ,581090,63051040, ,SINGLE FAMILY RESIDENCE,No,989500,73728.66199897,989500,989500,0,484700,36115.49517019,484700,484700,0,504800,504800,504800,0,,6574.18,2023,2023,12,WARRANTY DEED,0,0.0,0,0,0,0,0,1629,1629,1629,1629,0,0,0,946,1900
21505117,15.0,11.82237883,Mecklenburg,MATTHEWS,NC,28105,R12,Residential,FOREST,12.173, ,530256,203131006, ,AGRICULTURAL,No,1213496,102643.97860913,1213496,1213496,0,1213496,102643.97860913,1213496,1213496,0,0,0,0,0,,0.0,0,2023,19,GRANT DEED,37000,3129.65778918,6326,0,24840,0,0,0,0,0,0,0,0,0,0,0
00905116,0.0,16.38043138,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),16.88,Yes,735293,62101022, ,AGRICULTURAL,Yes,329237,20099.40961469,329237,329237,0,329237,20099.40961469,329237,329237,0,0,0,0,0,,60.48,2023,2023,4,SPECIAL WARRANTY DEED,1594000,97311.2345387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19320418,15.0,11.17385828,Mecklenburg,MATTHEWS,NC,28105,R15,Residential,SFR,12.38,Yes,539273,57232009, ,SINGLE FAMILY RESIDENCE,No,578400,51763.67783291,578400,578400,0,578400,51763.67783291,578400,578400,0,0,0,0,0,,4277.85,2023,2023,19,WARRANTY DEED,916000,81977.05548919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01918163,15.0,23.71948808,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,25.88,Yes,1127333,63072003, ,SINGLE FAMILY RESIDENCE,No,762600,32150.77819072,762600,762600,0,526900,22213.80150628,526900,526900,0,235700,235700,235700,0,,5042.58,2023,2023,12,WARRANTY DEED,800000,33727.54071935,985000,0,0,0,0,0,0,0,0,0,0,0,0,2020
02104129,15.0,18.59866532,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,18.815, ,819581,63051006, ,SINGLE FAMILY RESIDENCE,No,573200,30819.41580539,573200,573200,0,573200,30819.41580539,573200,573200,0,0,0,0,0,,3756.75,2023,2023,12, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00303102,15.0,72.71032635,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RURAL HOMESITE,72.4, ,3153744,64032002, ,SINGLE FAMILY RESIDENCE,No,6186168,85079.63463175,6186168,6186168,0,4555668,62655.03441607,4555668,4555668,0,1630500,1630500,1630500,0,,0.0,0,2023,23,DEED (REG),0,0.0,0,0,0,0,0,7808,10084,7808,4916,0,0,2354,825,1994
11146113,15.0,33.94693017,Mecklenburg,CHARLOTTE,NC,28227,R3,Residential,SFR,33.95,Yes,1478862,56273002, ,SINGLE FAMILY RESIDENCE,No,1193300,35151.92667402,1193300,1193300,0,1190400,35066.49921458,1190400,1190400,0,2900,2900,2900,0,,8086.99,2023,2023,15, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19502107,8.0,29.9206985,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,FOREST,32.16, ,1400890,57131023, ,AGRICULTURAL,No,1598672,53430.30344868,1598672,1598672,0,1302672,43537.48627242,1302672,1302672,0,296000,296000,296000,0,,0.0,0,2023,17,DEED (REG),0,0.0,0,0,0,0,0,2615,2615,2014,2014,0,0,0,0,1909
00940102,15.0,50.66305298,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),52.23,Yes,2275139,62102015, ,AGRICULTURAL,No,967338,19093.55917511,967338,967338,0,896138,17688.19578272,896138,896138,0,71200,71200,71200,0,,680.83,2023,2023,4, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725103,15.0,11.14740035,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,11.17, ,486565,57142020, ,SINGLE FAMILY RESIDENCE,No,407000,36510.7547161,407000,407000,0,407000,36510.7547161,407000,407000,0,0,0,0,0,,1322.95,2023,2023,16,WARRANTY DEED,242500,21753.95090579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00314101,15.0,79.45924528,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RURAL HOMESITE,82.11, ,3576712,64041011, ,SINGLE FAMILY RESIDENCE,No,4899308,61658.124021,4899308,4899308,0,4617508,58111.65187654,4617508,4617508,0,281800,281800,281800,0,,4251.56,2023,2023,23,WARRANTY DEED,0,0.0,0,0,0,0,0,2854,4399,2854,2854,0,0,0,400,1946
01522308,15.0,15.42338765,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,15.4, ,670824,62231040, ,SINGLE FAMILY RESIDENCE,No,1210700,78497.67039247,1210700,1210700,0,787200,51039.37072186,787200,787200,0,423500,423500,423500,0,,0.0,0,2023,4,WARRANTY DEED,658000,42662.48213285,625100,0,0,0,0,3809,4553,3809,2013,0,0,1076,900,1997
00904106,15.0,65.8708783,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),65.0, ,2831400,62101022, ,AGRICULTURAL,No,775503,11773.07818028,775503,775503,0,775503,11773.07818028,775503,775503,0,0,0,0,0,,243.15,2023,2023,4, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01122106,15.0,10.81938941,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,10.82, ,471319,63111011, ,SINGLE FAMILY RESIDENCE,No,934900,86409.68213565,934900,934900,0,551400,50964.05896844,551400,551400,0,383500,383500,383500,0,,6266.93,2023,2023,4,DEED (REG),60000,5545.5994525,0,0,0,0,0,2825,4546,2825,2825,0,0,640,764,1991
11336105,15.0,11.58810222,Mecklenburg,CHARLOTTE,NC,28214,RMH,Residential,SFR,11.077, ,482514,59201010, ,SINGLE FAMILY RESIDENCE,No,496300,42828.41061949,496300,496300,0,496300,42828.41061949,496300,496300,0,0,0,0,0,,3363.43,2023,2023,14,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00302101,15.0,103.3449904,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,104.25,Yes,4541130,64032002, ,SINGLE FAMILY RESIDENCE,No,6064100,58678.21920014,6064100,6064100,0,5881500,56911.32175024,5881500,5881500,0,182600,182600,182600,0,,44.5,2023,2023,23,SPECIAL WARRANTY DEED,8583500,83056.75937145,6065970,0,0,0,0,2008,3136,2008,2008,0,0,870,800,1956
02104128,15.0,28.19629327,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,27.905, ,1215542,63101007, ,SINGLE FAMILY RESIDENCE,No,809500,28709.447457,809500,809500,0,809500,28709.447457,809500,809500,0,0,0,0,0,,5305.46,2023,2023,12,SPECIAL WARRANTY DEED,652500,23141.33967349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00904105,15.0,74.69163691,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,74.9718,Yes,3265772,62101022, ,SINGLE FAMILY RESIDENCE,No,736400,9859.2028568,736400,736400,0,716700,9595.45177549,716700,716700,0,19700,19700,19700,0,,0.0,0,2023,4,WARRANTY DEED,4128500,55273.92584779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19316118,13.0,10.00955117,Mecklenburg,MATTHEWS,NC,28105,R15,Residential,SFR,10.026, ,436733,57221000, ,SINGLE FAMILY RESIDENCE,No,242400,24216.87004564,242400,242400,0,242400,24216.87004564,242400,242400,0,0,0,0,0,,1792.79,2023,2023,19,WARRANTY DEED,50000,4995.22896981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01321123,15.0,11.25359303,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,11.275,Yes,491139,62222001, ,SINGLE FAMILY RESIDENCE,No,388600,34531.1936321,388600,388600,0,388600,34531.1936321,388600,388600,0,0,0,0,0,,2522.41,2023,2023,4,WARRANTY DEED,330000,29323.96782962,247500,0,0,0,0,0,0,0,0,0,0,0,0,0
01125101,15.0,32.62163963,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,RURAL HOMESITE,34.54, ,1504562,63111001, ,SINGLE FAMILY RESIDENCE,No,2444378,74931.18150479,2444378,2444378,0,2249278,68950.48886577,2249278,2249278,0,195100,195100,195100,0,,2310.82,2023,2023,12, ,0,0.0,0,0,0,0,0,1397,2665,1397,1397,0,0,720,378,1967
13921115,1.0,46.75451217,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,46.92, ,2043835,57151043, ,SINGLE FAMILY RESIDENCE,No,1598800,34195.63002334,1598800,1598800,0,738100,15786.71160885,738100,738100,0,860700,860700,860700,0,,0.0,0,2023,16,WARRANTY DEED,495000,10587.21344856,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19503106,15.0,58.5871164,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,60.189,Yes,2621833,57131021, ,SINGLE FAMILY RESIDENCE,No,3230600,55141.81612607,3230600,3230600,0,3230600,55141.81612607,3230600,3230600,0,0,0,0,0,,0.0,0,2023,17,WARRANTY DEED,1467000,25039.63482231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13937107,15.0,10.62963536,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,10.7, ,466092,57141023, ,SINGLE FAMILY RESIDENCE,No,360600,33924.02352513,360600,360600,0,262300,24676.29331847,262300,262300,0,98300,98300,98300,0,,2388.76,2023,2023,16,WARRANTY DEED,81000,7620.20495157,0,0,0,0,0,1458,1620,1458,1458,0,0,0,0,1920
01514178,4.0,10.1210417,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,10.0, ,435600,62231000, ,SINGLE FAMILY RESIDENCE,No,666000,65803.50320902,666000,666000,0,429000,42386.94125626,429000,429000,0,237000,237000,237000,0,,0.0,0,2023,4,WARRANTY DEED,414000,40904.88037317,393300,0,0,0,0,2122,3298,2122,1030,0,0,1008,0,1981
13926249,15.0,20.20329424,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,20.2, ,879912,57151033, ,SINGLE FAMILY RESIDENCE,No,455591,22550.33236465,455591,455591,0,455591,22550.33236465,455591,455591,0,0,0,0,0,,0.0,0,2023,16,WARRANTY DEED,285000,14106.61036747,285000,0,0,0,0,0,0,0,0,0,0,0,0,0
13712201,15.0,29.66989882,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,29.37, ,1279357,57192006, ,SINGLE FAMILY RESIDENCE,No,1804976,60835.25969227,1804976,1804976,0,1338176,45102.14234093,1338176,1338176,0,466800,466800,466800,0,,4163.44,2023,2023,17, ,0,0.0,0,0,0,0,0,4144,5759,4144,0,0,0,0,0,1978
01921204,0.0,18.17263717,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),18.42,Yes,802375,63071000, ,AGRICULTURAL,Yes,1291467,71066.57046531,1291467,1291467,0,1286467,70791.43153236,1286467,1286467,0,5000,5000,5000,0,,0.0,0,2023,12,SPECIAL WARRANTY DEED,1688000,92886.9037656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02104105,12.0,47.47221706,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,47.482,Yes,2068316,63051006, ,SINGLE FAMILY RESIDENCE,No,1457900,30710.59432576,1457900,1457900,0,1443100,30398.83302799,1443100,1443100,0,14800,14800,14800,0,,9555.07,2023,2023,12,SPECIAL WARRANTY DEED,602500,12691.63391266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13937102,15.0,61.16557902,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,65.71, ,2862328,57141023, ,SINGLE FAMILY RESIDENCE,No,1533258,25067.33402223,1533258,1533258,0,1348958,22054.20142465,1348958,1348958,0,184300,184300,184300,0,,1892.69,2023,2023,16,DEED (REG),0,0.0,0,0,0,0,0,1295,1979,1295,1295,0,0,0,400,1941
01738106,1.0,72.77496113,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,75.21,Yes,3276148,62241095, ,SINGLE FAMILY RESIDENCE,No,3482300,47850.24885117,3482300,3482300,0,3474500,47743.06913057,3474500,3474500,0,7800,7800,7800,0,,9879.53,2023,2023,4,SPECIAL WARRANTY DEED,4510000,61971.86408948,0,0,0,0,0,959,1915,959,959,0,0,0,0,1900
19511206,15.0,11.21983371,Mecklenburg,MATTHEWS,NC,28105,R,Residential,RURAL HOMESITE,11.98, ,521849,57132005, ,SINGLE FAMILY RESIDENCE,No,1209704,107818.35378413,1209704,1209704,0,1190904,106142.74962712,1190904,1190904,0,18800,18800,18800,0,,0.0,0,2023,24,DEED OF EXCHANGE,6500,579.3312245,0,0,0,0,0,1860,2629,1860,1860,0,0,0,0,1912
01703206,0.0,19.64853205,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,19.67,Yes,856825,62241095, ,SINGLE FAMILY RESIDENCE,No,780100,39702.7115314,780100,780100,0,780100,39702.7115314,780100,780100,0,0,0,0,0,,0.0,0,2023,4,WARRANTY DEED,600000,30536.63237897,580000,0,0,0,0,0,0,0,0,0,0,0,0,0
13705114,15.0,17.05182193,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,18.009, ,784472,57192012, ,SINGLE FAMILY RESIDENCE,No,1400004,82102.89822143,1400004,1400004,0,1035604,60732.74777051,1035604,1035604,0,364400,364400,364400,0,,1998.68,2023,2023,17,DEED (REG),320000,18766.32311826,0,0,0,0,0,2987,3523,2987,2023,0,0,0,264,1960
13904110,15.0,10.71917986,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,11.117, ,484257,57141067, ,SINGLE FAMILY RESIDENCE,No,308800,28808.17414344,308800,308800,0,308800,28808.17414344,308800,308800,0,0,0,0,0,,2155.73,2023,2023,17,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00751127,15.0,23.82765433,Mecklenburg,CORNELIUS,NC,28031,NR,Residential,AGRICULTURAL (NEC),20.0, ,871200,64091012, ,AGRICULTURAL,No,1767147,74163.69968129,1767147,1767147,0,1767147,74163.69968129,1767147,1767147,0,0,0,0,0,,63.62,2023,2023,2,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
