House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.2,0.05,0.05,0.15,0.2,0.01,15712,0.8591890539014417,28.009078133995907
0.2,0.05,0.05,0.15,0.2,0.05,15523,0.8571000890663174,27.57865863900579
0.2,0.05,0.05,0.15,0.2,0.1,15188,0.8693696902887146,23.31323734904658
0.2,0.05,0.05,0.15,0.2,0.15,14986,0.7734896433592623,42.15393966787672
0.2,0.05,0.05,0.15,0.2,0.2,14806,0.8679174270408173,28.204818359402545
0.2,0.05,0.05,0.2,0.2,0.01,15609,0.8578675182323181,28.995797066927082
0.2,0.05,0.05,0.2,0.2,0.05,15421,0.8727527955494216,24.952702888316594
0.2,0.05,0.05,0.2,0.2,0.1,15091,0.8465998712705334,28.280430900767293
0.2,0.05,0.05,0.2,0.2,0.15,14884,0.8522514054812628,31.07297852734928
0.2,0.05,0.05,0.2,0.2,0.2,14716,0.8477892847709322,33.182305948834035
0.2,0.1,0.05,0.01,0.2,0.01,15739,0.8298446114292808,13.530952651904272
0.2,0.1,0.05,0.01,0.2,0.05,15525,0.8264415545964504,14.477405195362065
0.2,0.1,0.05,0.01,0.2,0.1,15174,0.856867431390332,12.772612021903093
0.2,0.1,0.05,0.01,0.2,0.15,14948,0.8322829871267987,13.21956196910661
0.2,0.1,0.05,0.01,0.2,0.2,14750,0.81535598158137,14.889391238220304
0.2,0.1,0.05,0.05,0.2,0.01,15501,0.8191665918609605,14.29159469829759
0.2,0.1,0.05,0.05,0.2,0.05,15308,0.8455695370130177,12.691622940974648
0.2,0.1,0.05,0.05,0.2,0.1,14990,0.8457083126718183,12.277791226244197
0.2,0.1,0.05,0.05,0.2,0.15,14775,0.8530637627535189,11.545640256980215
0.2,0.1,0.05,0.05,0.2,0.2,14559,0.8209829879573061,14.983799017338347
0.2,0.1,0.05,0.1,0.2,0.01,15398,0.810059132818485,16.457562401688612
0.2,0.1,0.05,0.1,0.2,0.05,15212,0.8162736980002606,14.621069065009209
0.2,0.1,0.05,0.1,0.2,0.1,14903,0.8441341488024687,13.114314254616055
0.2,0.1,0.05,0.1,0.2,0.15,14692,0.8393638362730205,12.534169098800644
0.2,0.1,0.05,0.1,0.2,0.2,14478,0.816781969967816,15.971001974330854
0.2,0.1,0.05,0.15,0.2,0.01,15292,0.8137102177228764,14.653054244995612
0.2,0.1,0.05,0.15,0.2,0.05,15105,0.8117975118678565,15.43703489720363
0.2,0.1,0.05,0.15,0.2,0.1,14796,0.8271371776211565,13.687952938948385
0.2,0.1,0.05,0.15,0.2,0.15,14600,0.8139962455709338,14.817716626249107
0.2,0.1,0.05,0.15,0.2,0.2,14394,0.8414759213341203,13.435438608155406
0.2,0.1,0.05,0.2,0.2,0.01,15189,0.8520533037250674,11.797836418796877
0.2,0.1,0.05,0.2,0.2,0.05,15001,0.8387601654157602,13.191419899594699
0.2,0.1,0.05,0.2,0.2,0.1,14696,0.8388123731659802,13.601907536237631
0.2,0.1,0.05,0.2,0.2,0.15,14498,0.8336337846237238,13.661513704876468
0.2,0.1,0.05,0.2,0.2,0.2,14304,0.8530329307646524,12.082824250394175
0.2,0.15,0.05,0.01,0.2,0.01,15358,0.8415382453661898,7.458771041073189
0.2,0.15,0.05,0.01,0.2,0.05,15142,0.8341850447385766,7.489290966938145
0.2,0.15,0.05,0.01,0.2,0.1,14812,0.8184432228385842,8.488002945541364
0.2,0.15,0.05,0.01,0.2,0.15,14565,0.8357219665812234,7.24504208570393
0.2,0.15,0.05,0.01,0.2,0.2,14370,0.8436059610649762,7.371882365461124
0.2,0.15,0.05,0.05,0.2,0.01,15126,0.8155978075815394,8.598805371783724
0.2,0.15,0.05,0.05,0.2,0.05,14939,0.8320455102307435,8.00092607363053
0.2,0.15,0.05,0.05,0.2,0.1,14615,0.8055564785512395,8.00710074257509
0.2,0.15,0.05,0.05,0.2,0.15,14399,0.8339503638297261,7.684141618899838
0.2,0.15,0.05,0.05,0.2,0.2,14186,0.8530643272130128,6.5657746332173685
0.2,0.15,0.05,0.1,0.2,0.01,15027,0.8211433108967257,7.73906630101237
0.2,0.15,0.05,0.1,0.2,0.05,14840,0.8334604244009711,7.329329359794364
0.2,0.15,0.05,0.1,0.2,0.1,14533,0.8444326683731844,7.426264658210569
0.2,0.15,0.05,0.1,0.2,0.15,14319,0.8306469815240201,7.451805123611441
0.2,0.15,0.05,0.1,0.2,0.2,14100,0.8246400314174943,8.229114066358147
0.2,0.15,0.05,0.15,0.2,0.01,14926,0.8230938582135009,8.730497825766223
0.2,0.15,0.05,0.15,0.2,0.05,14742,0.8206264356333061,7.544969529228192
0.2,0.15,0.05,0.15,0.2,0.1,14440,0.8448161941092358,7.175849418309027
0.2,0.15,0.05,0.15,0.2,0.15,14233,0.8285546267665185,8.080929173870503
0.2,0.15,0.05,0.15,0.2,0.2,13992,0.8399344663538904,7.641220604126842
0.2,0.15,0.05,0.2,0.2,0.01,14821,0.8307576600175719,7.7366245318803735
0.2,0.15,0.05,0.2,0.2,0.05,14638,0.8350570678242005,6.833395779503914
0.2,0.15,0.05,0.2,0.2,0.1,14341,0.8471369001874018,7.288652636215253
0.2,0.15,0.05,0.2,0.2,0.15,14137,0.8148446178262186,8.674858868084993
0.2,0.15,0.05,0.2,0.2,0.2,13901,0.8414065444166136,7.725861133939732
0.2,0.2,0.05,0.01,0.2,0.01,14800,0.8561482113008164,3.7438395454351534
0.2,0.2,0.05,0.01,0.2,0.05,14577,0.8370445479832918,3.8185782954780607
0.2,0.2,0.05,0.01,0.2,0.1,14286,0.8418907262221733,3.78010386865051
0.2,0.2,0.05,0.01,0.2,0.15,14025,0.8447117062346726,3.737671019800118
0.2,0.2,0.05,0.01,0.2,0.2,13830,0.8395674672765195,3.87220087350517
0.2,0.2,0.05,0.05,0.2,0.01,14570,0.8663775345489364,3.2423204213540955
0.2,0.2,0.05,0.05,0.2,0.05,14394,0.8501773214134353,3.5175902738553355
0.2,0.2,0.05,0.05,0.2,0.1,14088,0.8146207167512953,4.472278678055809
0.2,0.2,0.05,0.05,0.2,0.15,13843,0.8354912133641611,3.86142106536176
0.2,0.2,0.05,0.05,0.2,0.2,13659,0.830846441329517,4.045370296224632
0.2,0.2,0.05,0.1,0.2,0.01,14472,0.8273197400932999,4.004169640779551
0.2,0.2,0.05,0.1,0.2,0.05,14291,0.844691012744198,3.9256839409743263
0.2,0.2,0.05,0.1,0.2,0.1,13998,0.8425205480700007,4.080022686168191
0.2,0.2,0.05,0.1,0.2,0.15,13766,0.8293851803714553,4.261663950227768
0.2,0.2,0.05,0.1,0.2,0.2,13581,0.8369726797699522,3.855940693522996
0.2,0.2,0.05,0.15,0.2,0.01,14382,0.8293181655462103,4.0796523352182925
0.2,0.2,0.05,0.15,0.2,0.05,14204,0.8505702414576467,3.58646502450741
0.2,0.2,0.05,0.15,0.2,0.1,13897,0.8336473166030319,3.8666462074777805
0.2,0.2,0.05,0.15,0.2,0.15,13687,0.8594048858062185,3.501660466581784
0.2,0.2,0.05,0.15,0.2,0.2,13510,0.8403716397111053,3.750630201327038
0.2,0.2,0.05,0.2,0.2,0.01,14274,0.8362783353762147,3.8612209962180093
0.2,0.2,0.05,0.2,0.2,0.05,14091,0.8375764560851244,3.8276412386506027
0.2,0.2,0.05,0.2,0.2,0.1,13797,0.8541600181851994,3.5681846939561432
0.2,0.2,0.05,0.2,0.2,0.15,13589,0.8647414330029703,3.245288628712363
0.2,0.2,0.05,0.2,0.2,0.2,13385,0.850817915699962,3.618281784915364
0.2,0.01,0.1,0.01,0.01,0.01,16273,0.7550049510085438,89.09029046350993
0.2,0.01,0.1,0.01,0.01,0.05,16055,0.7324197542125039,78.83395605200165
0.2,0.01,0.1,0.01,0.01,0.1,15721,0.735870281236787,93.53316987086845
0.2,0.01,0.1,0.01,0.01,0.15,15545,0.6461281333298172,120.68743706728112
0.2,0.01,0.1,0.01,0.01,0.2,15358,0.6904086490227568,105.33847186655328
0.2,0.01,0.1,0.05,0.01,0.01,16005,0.7122597605409279,72.72977680296499
0.2,0.01,0.1,0.05,0.01,0.05,15816,0.755896462802554,82.1167546702669
0.2,0.01,0.1,0.05,0.01,0.1,15495,0.6868422939725788,91.0386582261839
0.2,0.01,0.1,0.05,0.01,0.15,15347,0.7528628620989292,67.56831004451277
0.2,0.01,0.1,0.05,0.01,0.2,15164,0.7244833912244533,88.4288900589845
0.2,0.01,0.1,0.1,0.01,0.01,15896,0.7106328609955401,98.3705175221681
0.2,0.01,0.1,0.1,0.01,0.05,15710,0.7353463036910277,78.52382795644014
0.2,0.01,0.1,0.1,0.01,0.1,15403,0.7645778132968992,67.33715538651695
0.2,0.01,0.1,0.1,0.01,0.15,15258,0.7029399899040272,71.20681627554949
0.2,0.01,0.1,0.1,0.01,0.2,15075,0.6423633473012427,124.1190928566842
0.2,0.01,0.1,0.15,0.01,0.01,15773,0.7756431746353145,66.5414376553885
0.2,0.01,0.1,0.15,0.01,0.05,15590,0.7901961883043854,66.0202504833603
0.2,0.01,0.1,0.15,0.01,0.1,15292,0.7057822109197758,103.4383104385942
0.2,0.01,0.1,0.15,0.01,0.15,15127,0.7121106716142134,80.46863729459304
0.2,0.01,0.1,0.15,0.01,0.2,14970,0.7107247171508473,93.38327670101039
0.2,0.01,0.1,0.2,0.01,0.01,15664,0.7388573770332721,67.39749000499069
0.2,0.01,0.1,0.2,0.01,0.05,15493,0.7612048479860754,79.23897550792084
0.2,0.01,0.1,0.2,0.01,0.1,15201,0.7469324275588092,89.42921336345353
0.2,0.01,0.1,0.2,0.01,0.15,15040,0.7089831374974538,95.88535669852907
0.2,0.01,0.1,0.2,0.01,0.2,14865,0.716363188393613,101.21940881948447
0.2,0.05,0.1,0.01,0.01,0.01,16185,0.8451023674138155,30.87626510647994
0.2,0.05,0.1,0.01,0.01,0.05,15967,0.8523468448761695,26.788384496759544
0.2,0.05,0.1,0.01,0.01,0.1,15633,0.8892800578575092,22.613860017310618
0.2,0.05,0.1,0.01,0.01,0.15,15465,0.8365091781675676,32.51428550258314
0.2,0.05,0.1,0.01,0.01,0.2,15271,0.8524900705914551,27.037151020965343
0.2,0.05,0.1,0.05,0.01,0.01,15921,0.8144285775753252,32.48722089602179
0.2,0.05,0.1,0.05,0.01,0.05,15732,0.8798555524168192,24.056893918283798
0.2,0.05,0.1,0.05,0.01,0.1,15411,0.8522631077983995,27.126314278653634
0.2,0.05,0.1,0.05,0.01,0.15,15266,0.8755521168090683,21.96196703070642
0.2,0.05,0.1,0.05,0.01,0.2,15081,0.8109108685947733,35.44760131491585
0.2,0.05,0.1,0.1,0.01,0.01,15812,0.8701215217494901,25.020258083100803
0.2,0.05,0.1,0.1,0.01,0.05,15626,0.8804291580607954,22.298779908824603
0.2,0.05,0.1,0.1,0.01,0.1,15319,0.8317222969757038,32.19590654057158
0.2,0.05,0.1,0.1,0.01,0.15,15175,0.8360077776664994,29.889946611832894
0.2,0.05,0.1,0.1,0.01,0.2,14992,0.8603416711251063,27.5898191741037
0.2,0.05,0.1,0.15,0.01,0.01,15691,0.8603942632907219,25.921710758152123
0.2,0.05,0.1,0.15,0.01,0.05,15508,0.8425210368391728,30.620471298403327
0.2,0.05,0.1,0.15,0.01,0.1,15210,0.8584583621683698,26.4676372956333
0.2,0.05,0.1,0.15,0.01,0.15,15069,0.8357683793993084,29.52628011542609
0.2,0.05,0.1,0.15,0.01,0.2,14889,0.84661723309496,28.296622479571067
0.2,0.05,0.1,0.2,0.01,0.01,15584,0.8737264547344115,25.444542460109925
0.2,0.05,0.1,0.2,0.01,0.05,15413,0.8095290256909342,34.496116821004534
0.2,0.05,0.1,0.2,0.01,0.1,15120,0.8603500422872771,23.3371806046389
0.2,0.05,0.1,0.2,0.01,0.15,14959,0.825370722369526,33.842240516516746
0.2,0.05,0.1,0.2,0.01,0.2,14789,0.8666322394920662,26.596579273106983
0.2,0.1,0.1,0.01,0.01,0.01,15739,0.8298446114292808,13.530952651904272
0.2,0.1,0.1,0.01,0.01,0.05,15534,0.8226666431224103,15.282521814313341
0.2,0.1,0.1,0.01,0.01,0.1,15212,0.8419029156090005,13.136638018271897
0.2,0.1,0.1,0.01,0.01,0.15,15011,0.8140030288780734,14.67388674170034
0.2,0.1,0.1,0.01,0.01,0.2,14826,0.8399116907377157,12.529391885912075
0.2,0.1,0.1,0.05,0.01,0.01,15500,0.8147872106988774,14.677684109746286
0.2,0.1,0.1,0.05,0.01,0.05,15312,0.8343907591093792,13.227546789630164
0.2,0.1,0.1,0.05,0.01,0.1,15021,0.8198580943185978,14.433232213027779
0.2,0.1,0.1,0.05,0.01,0.15,14844,0.8085672508922614,15.347680606518292
0.2,0.1,0.1,0.05,0.01,0.2,14659,0.8361860429551128,13.964446339770653
0.2,0.1,0.1,0.1,0.01,0.01,15395,0.8090710072267215,14.98423610568987
0.2,0.1,0.1,0.1,0.01,0.05,15213,0.837743055879383,12.959051941381302
0.2,0.1,0.1,0.1,0.01,0.1,14927,0.8377869720564323,12.559627785860204
0.2,0.1,0.1,0.1,0.01,0.15,14759,0.8265837666922895,14.30923295142196
0.2,0.1,0.1,0.1,0.01,0.2,14574,0.8240010847739525,14.53695715582388
0.2,0.1,0.1,0.15,0.01,0.01,15271,0.8209644674876238,14.3320402823339
0.2,0.1,0.1,0.15,0.01,0.05,15088,0.8330777299269123,14.143441667518712
0.2,0.1,0.1,0.15,0.01,0.1,14790,0.8471598083052465,12.500186108158097
0.2,0.1,0.1,0.15,0.01,0.15,14650,0.8280530017884347,14.449129727482264
0.2,0.1,0.1,0.15,0.01,0.2,14469,0.8220887305216598,15.702853762168816
0.2,0.1,0.1,0.2,0.01,0.01,15175,0.8689843291965114,11.386807053507855
0.2,0.1,0.1,0.2,0.01,0.05,14994,0.8437155535095843,12.309802960462871
0.2,0.1,0.1,0.2,0.01,0.1,14701,0.8387821942298728,13.174419384728967
0.2,0.1,0.1,0.2,0.01,0.15,14563,0.8118892020607498,16.345373733924994
0.2,0.1,0.1,0.2,0.01,0.2,14384,0.8233251260056542,15.232378547072253
0.2,0.15,0.1,0.01,0.01,0.01,15358,0.8415382453661898,7.458771041073189
0.2,0.15,0.1,0.01,0.01,0.05,15151,0.8496814534141809,6.792237690122236
0.2,0.15,0.1,0.01,0.01,0.1,14845,0.8182474778513056,8.651598003735792
0.2,0.15,0.1,0.01,0.01,0.15,14636,0.8203844066611743,8.026912740729456
0.2,0.15,0.1,0.01,0.01,0.2,14451,0.8087094515495121,8.85499181479385
0.2,0.15,0.1,0.05,0.01,0.01,15125,0.8197560737049712,8.437038325260643
0.2,0.15,0.1,0.05,0.01,0.05,14950,0.8306519981987541,7.510582312635599
0.2,0.15,0.1,0.05,0.01,0.1,14646,0.8322657374174303,7.280694742905844
0.2,0.15,0.1,0.05,0.01,0.15,14471,0.8297567256547389,7.908233897666255
0.2,0.15,0.1,0.05,0.01,0.2,14290,0.817671949872368,8.353668623396969
0.2,0.15,0.1,0.1,0.01,0.01,15023,0.8377879446641225,7.241578524841932
0.2,0.15,0.1,0.1,0.01,0.05,14842,0.8408172553332312,7.209399177437272
0.2,0.15,0.1,0.1,0.01,0.1,14560,0.8204895428256958,7.8556494509823755
0.2,0.15,0.1,0.1,0.01,0.15,14388,0.812760665422275,8.72295658689041
0.2,0.15,0.1,0.1,0.01,0.2,14207,0.803002142533521,8.435234865034417
0.2,0.15,0.1,0.15,0.01,0.01,14902,0.8528170783576317,7.077342444853239
0.2,0.15,0.1,0.15,0.01,0.05,14724,0.8216256906948793,7.562736389447768
0.2,0.15,0.1,0.15,0.01,0.1,14451,0.8243748296824612,8.045383032342595
0.2,0.15,0.1,0.15,0.01,0.15,14282,0.8459694962970876,7.288172790891542
0.2,0.15,0.1,0.15,0.01,0.2,14101,0.8380636438973006,7.437831377598212
0.2,0.15,0.1,0.2,0.01,0.01,14808,0.8052030676733782,9.074960248112669
0.2,0.15,0.1,0.2,0.01,0.05,14630,0.801749902757263,8.63760618722214
0.2,0.15,0.1,0.2,0.01,0.1,14357,0.8419854867430556,7.670726322556915
0.2,0.15,0.1,0.2,0.01,0.15,14196,0.8414239481315622,7.698042792312225
0.2,0.15,0.1,0.2,0.01,0.2,14015,0.8144511486462815,9.166128033780149
0.2,0.2,0.1,0.01,0.01,0.01,14800,0.8561482113008164,3.7438395454351534
0.2,0.2,0.1,0.01,0.01,0.05,14586,0.8568214137858603,3.608204887613544
0.2,0.2,0.1,0.01,0.01,0.1,14318,0.8539514245251334,3.426579786878241
0.2,0.2,0.1,0.01,0.01,0.15,14083,0.8438843036134779,3.6530839738319143
0.2,0.2,0.1,0.01,0.01,0.2,13919,0.8288412768173661,4.143793489815771
0.2,0.2,0.1,0.05,0.01,0.01,14568,0.8677577638292654,3.086780622331021
0.2,0.2,0.1,0.05,0.01,0.05,14396,0.8495933693252997,3.5065900003770807
0.2,0.2,0.1,0.05,0.01,0.1,14116,0.8300356620949557,3.7747167361338843
0.2,0.2,0.1,0.05,0.01,0.15,13922,0.8334387460536521,3.898471666173366
0.2,0.2,0.1,0.05,0.01,0.2,13767,0.8255265249157057,4.392863184601203
0.2,0.2,0.1,0.1,0.01,0.01,14470,0.8358485709178995,3.8922314707014687
0.2,0.2,0.1,0.1,0.01,0.05,14301,0.846489656209691,3.75746212890776
0.2,0.2,0.1,0.1,0.01,0.1,14035,0.8603851206241364,3.3201637231111474
0.2,0.2,0.1,0.1,0.01,0.15,13844,0.8606485962437456,3.2958857865080406
0.2,0.2,0.1,0.1,0.01,0.2,13659,0.8378228410651476,3.896610153512893
0.2,0.2,0.1,0.15,0.01,0.01,14370,0.8556774216049213,3.531470480301045
0.2,0.2,0.1,0.15,0.01,0.05,14204,0.8546965221829839,3.4196247152358437
0.2,0.2,0.1,0.15,0.01,0.1,13917,0.8291627767073336,4.028552565878162
0.2,0.2,0.1,0.15,0.01,0.15,13749,0.8510158040555876,3.646720486262834
0.2,0.2,0.1,0.15,0.01,0.2,13575,0.8395115885397508,3.8564558759373844
0.2,0.2,0.1,0.2,0.01,0.01,14264,0.8584806322349031,3.4653642489032617
0.2,0.2,0.1,0.2,0.01,0.05,14100,0.8375182603885466,3.840273587534461
0.2,0.2,0.1,0.2,0.01,0.1,13817,0.8511460706232513,3.55647241563855
0.2,0.2,0.1,0.2,0.01,0.15,13652,0.8490386871806379,3.797509625877937
0.2,0.2,0.1,0.2,0.01,0.2,13473,0.8537725959762177,3.507450436181425
0.2,0.01,0.1,0.01,0.05,0.01,16273,0.7550049510085438,89.09029046350993
0.2,0.01,0.1,0.01,0.05,0.05,16055,0.7324197542125039,78.83395605200165
0.2,0.01,0.1,0.01,0.05,0.1,15720,0.7472490209811673,93.41458181962473
0.2,0.01,0.1,0.01,0.05,0.15,15537,0.7045090532755967,101.46513961565854
0.2,0.01,0.1,0.01,0.05,0.2,15330,0.7903862824472226,51.322694163818575
0.2,0.01,0.1,0.05,0.05,0.01,16005,0.7122597605409279,72.72977680296499
0.2,0.01,0.1,0.05,0.05,0.05,15812,0.7561831837617,72.54640009128782
0.2,0.01,0.1,0.05,0.05,0.1,15495,0.6868422939725788,91.0386582261839
0.2,0.01,0.1,0.05,0.05,0.15,15320,0.6873282053303791,104.21559918211011
0.2,0.01,0.1,0.05,0.05,0.2,15136,0.6752978241690426,95.30560525408295
0.2,0.01,0.1,0.1,0.05,0.01,15896,0.7106328609955401,98.3705175221681
0.2,0.01,0.1,0.1,0.05,0.05,15709,0.7369031816891485,77.54719305155542
0.2,0.01,0.1,0.1,0.05,0.1,15403,0.7645778132968992,67.33715538651695
0.2,0.01,0.1,0.1,0.05,0.15,15231,0.7432813996389135,69.82442399707908
0.2,0.01,0.1,0.1,0.05,0.2,15047,0.7012713226503975,101.85683155897074
0.2,0.01,0.1,0.15,0.05,0.01,15773,0.7756431746353145,66.5414376553885
0.2,0.01,0.1,0.15,0.05,0.05,15589,0.8042994441340036,58.46347740440929
0.2,0.01,0.1,0.15,0.05,0.1,15284,0.7531181568302754,79.72810559384743
0.2,0.01,0.1,0.15,0.05,0.15,15118,0.624424929158537,102.58104089426489
0.2,0.01,0.1,0.15,0.05,0.2,14944,0.6331475490420504,84.19817436789509
0.2,0.01,0.1,0.2,0.05,0.01,15664,0.7388573770332721,67.39749000499069
0.2,0.01,0.1,0.2,0.05,0.05,15490,0.7188041051957494,82.31349995131946
0.2,0.01,0.1,0.2,0.05,0.1,15193,0.700006155301188,103.37490346674578
0.2,0.01,0.1,0.2,0.05,0.15,15031,0.7617250049429071,72.8778905789914
0.2,0.01,0.1,0.2,0.05,0.2,14848,0.7637600251557068,81.23450784521656
0.2,0.05,0.1,0.01,0.05,0.01,16185,0.8451023674138155,30.87626510647994
0.2,0.05,0.1,0.01,0.05,0.05,15967,0.8523468448761695,26.788384496759544
0.2,0.05,0.1,0.01,0.05,0.1,15632,0.8794164324443962,25.417547755522296
0.2,0.05,0.1,0.01,0.05,0.15,15451,0.8241097999875655,35.06367133975342
0.2,0.05,0.1,0.01,0.05,0.2,15243,0.8581676026589342,29.25173857528618
0.2,0.05,0.1,0.05,0.05,0.01,15921,0.8144285775753252,32.48722089602179
0.2,0.05,0.1,0.05,0.05,0.05,15728,0.8321263806102621,34.90269899479217
0.2,0.05,0.1,0.05,0.05,0.1,15411,0.8522631077983995,27.126314278653634
0.2,0.05,0.1,0.05,0.05,0.15,15263,0.855240336653579,25.011245847249103
0.2,0.05,0.1,0.05,0.05,0.2,15053,0.84737761826316,28.728034042868572
0.2,0.05,0.1,0.1,0.05,0.01,15812,0.8701215217494901,25.020258083100803
0.2,0.05,0.1,0.1,0.05,0.05,15626,0.8804291580607954,22.298779908824603
0.2,0.05,0.1,0.1,0.05,0.1,15319,0.8317222969757038,32.19590654057158
0.2,0.05,0.1,0.1,0.05,0.15,15148,0.8667068051392641,24.46448647050922
0.2,0.05,0.1,0.1,0.05,0.2,14964,0.8487353581966367,26.463654800447053
0.2,0.05,0.1,0.15,0.05,0.01,15691,0.8603942632907219,25.921710758152123
0.2,0.05,0.1,0.15,0.05,0.05,15507,0.8634624598045906,26.2094426271903
0.2,0.05,0.1,0.15,0.05,0.1,15206,0.8551294165233206,29.025015798734554
0.2,0.05,0.1,0.15,0.05,0.15,15041,0.8448281500363213,26.097293144341386
0.2,0.05,0.1,0.15,0.05,0.2,14863,0.8395134341503157,32.92051416136997
0.2,0.05,0.1,0.2,0.05,0.01,15584,0.8737264547344115,25.444542460109925
0.2,0.05,0.1,0.2,0.05,0.05,15412,0.8530258432545696,26.177009601785205
0.2,0.05,0.1,0.2,0.05,0.1,15112,0.8554190523352999,26.128818818723445
0.2,0.05,0.1,0.2,0.05,0.15,14950,0.8304170936593128,28.99249081286948
0.2,0.05,0.1,0.2,0.05,0.2,14767,0.8539229221372868,32.02835573938575
0.2,0.1,0.1,0.01,0.05,0.01,15739,0.8298446114292808,13.530952651904272
0.2,0.1,0.1,0.01,0.05,0.05,15525,0.8264415545964504,14.477405195362065
0.2,0.1,0.1,0.01,0.05,0.1,15187,0.8475780867898489,13.261860978312997
0.2,0.1,0.1,0.01,0.05,0.15,15005,0.8320289182651716,13.447622860007938
0.2,0.1,0.1,0.01,0.05,0.2,14802,0.8215850534687049,13.923583760994196
0.2,0.1,0.1,0.05,0.05,0.01,15500,0.8147872106988774,14.677684109746286
0.2,0.1,0.1,0.05,0.05,0.05,15310,0.8415847180213927,13.1713038461822
0.2,0.1,0.1,0.05,0.05,0.1,15009,0.8393002820605928,12.28336925159239
0.2,0.1,0.1,0.05,0.05,0.15,14842,0.7998558336911893,16.861822372825724
0.2,0.1,0.1,0.05,0.05,0.2,14631,0.8348940691034361,13.197316133089773
0.2,0.1,0.1,0.1,0.05,0.01,15395,0.8090710072267215,14.98423610568987
0.2,0.1,0.1,0.1,0.05,0.05,15209,0.8231252965125814,14.951670608441976
0.2,0.1,0.1,0.1,0.05,0.1,14921,0.815601670741133,16.539122694509736
0.2,0.1,0.1,0.1,0.05,0.15,14757,0.8300259259257319,14.837124992607446
0.2,0.1,0.1,0.1,0.05,0.2,14546,0.8349924016940637,13.508663725662911
0.2,0.1,0.1,0.15,0.05,0.01,15271,0.8209644674876238,14.3320402823339
0.2,0.1,0.1,0.15,0.05,0.05,15088,0.8330777299269123,14.143441667518712
0.2,0.1,0.1,0.15,0.05,0.1,14790,0.8471598083052465,12.500186108158097
0.2,0.1,0.1,0.15,0.05,0.15,14649,0.8368889921001931,13.2570547830368
0.2,0.1,0.1,0.15,0.05,0.2,14443,0.8201597233980995,14.789500933919756
0.2,0.1,0.1,0.2,0.05,0.01,15175,0.8689843291965114,11.386807053507855
0.2,0.1,0.1,0.2,0.05,0.05,14993,0.8468118506480192,11.982612905792069
0.2,0.1,0.1,0.2,0.05,0.1,14701,0.8387821942298728,13.174419384728967
0.2,0.1,0.1,0.2,0.05,0.15,14539,0.8292742494572362,15.614011479495755
0.2,0.1,0.1,0.2,0.05,0.2,14360,0.8541768694659794,13.20938136873658
0.2,0.15,0.1,0.01,0.05,0.01,15358,0.8415382453661898,7.458771041073189
0.2,0.15,0.1,0.01,0.05,0.05,15151,0.8496814534141809,6.792237690122236
0.2,0.15,0.1,0.01,0.05,0.1,14834,0.8147021643115968,8.639915830050981
0.2,0.15,0.1,0.01,0.05,0.15,14624,0.819524711805379,8.578491185013512
0.2,0.15,0.1,0.01,0.05,0.2,14445,0.7800463830598424,9.76983594853662
0.2,0.15,0.1,0.05,0.05,0.01,15125,0.8197560737049712,8.437038325260643
0.2,0.15,0.1,0.05,0.05,0.05,14950,0.8306519981987541,7.510582312635599
0.2,0.15,0.1,0.05,0.05,0.1,14646,0.8322657374174303,7.280694742905844
0.2,0.15,0.1,0.05,0.05,0.15,14467,0.83580358621576,7.483675684551761
0.2,0.15,0.1,0.05,0.05,0.2,14258,0.8336124406950813,7.304790380214774
0.2,0.15,0.1,0.1,0.05,0.01,15023,0.8377879446641225,7.241578524841932
0.2,0.15,0.1,0.1,0.05,0.05,14840,0.8352586097141932,7.161617419001686
0.2,0.15,0.1,0.1,0.05,0.1,14554,0.821618198735727,7.885467121458945
0.2,0.15,0.1,0.1,0.05,0.15,14384,0.8048275899374238,8.933873201199855
0.2,0.15,0.1,0.1,0.05,0.2,14175,0.8292979087219438,7.854647021809895
0.2,0.15,0.1,0.15,0.05,0.01,14902,0.8528170783576317,7.077342444853239
0.2,0.15,0.1,0.15,0.05,0.05,14722,0.8432927658527185,6.472817212940534
0.2,0.15,0.1,0.15,0.05,0.1,14440,0.8412177911210156,7.1702644130031965
0.2,0.15,0.1,0.15,0.05,0.15,14279,0.8424049820979933,7.415988608842629
0.2,0.15,0.1,0.15,0.05,0.2,14074,0.84192791585175,7.11843215627881
0.2,0.15,0.1,0.2,0.05,0.01,14808,0.8052030676733782,9.074960248112669
0.2,0.15,0.1,0.2,0.05,0.05,14626,0.8280487606455347,7.373774658114391
0.2,0.15,0.1,0.2,0.05,0.1,14351,0.8484290045979827,7.090535062004145
0.2,0.15,0.1,0.2,0.05,0.15,14193,0.8387083243256783,8.099828979277255
0.2,0.15,0.1,0.2,0.05,0.2,13990,0.8331338105272111,7.424663166062736
0.2,0.2,0.1,0.01,0.05,0.01,14800,0.8561482113008164,3.7438395454351534
0.2,0.2,0.1,0.01,0.05,0.05,14586,0.8568214137858603,3.608204887613544
0.2,0.2,0.1,0.01,0.05,0.1,14312,0.8543983054469519,3.4976319264382782
0.2,0.2,0.1,0.01,0.05,0.15,14070,0.8295598131839479,4.195242655705036
0.2,0.2,0.1,0.01,0.05,0.2,13886,0.8442460265670295,3.6700110511235278
0.2,0.2,0.1,0.05,0.05,0.01,14568,0.8677577638292654,3.086780622331021
